departure_date_utc,arrival_date_utc,status,commodity_origin_iso2,commodity_destination_iso2,commodity_destination_region,commodity,value_tonne,value_eur
2022-01-21T23:24:00Z,NA,undetected_arrival,RU,RU,Others,oil_or_chemical,6289,3584660.821
2022-02-13T09:23:00Z,2022-02-15T19:26:00Z,completed,RU,PL,EU,crude_oil,113563,68483231.39088
2022-02-13T01:37:00Z,NA,undetected_arrival,RU,RU,Others,oil_products,11050,7114288.35
2022-02-12T12:33:00Z,NA,undetected_arrival,RU,NA,NA,oil_products,7022,4502976.874
2022-03-06T05:26:00Z,NA,undetected_arrival,RU,NA,NA,coal,79336,12974450.768
2022-02-28T02:36:00Z,NA,undetected_arrival,RU,CN,China,coal,13817,1835477.914
2022-03-17T01:22:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96765,75675165.015
2022-02-11T03:15:00Z,2022-02-15T20:02:00Z,completed,TR,IT,EU,crude_oil,114700,62452429.5
2022-03-17T00:28:00Z,2022-03-27T12:37:00Z,completed,KZ,EG,Others,crude_oil,157000,90078518.69121736
2022-02-13T19:20:00Z,NA,undetected_arrival,RU,RU,Others,oil_products,7022,4520953.194
2022-03-04T05:31:00Z,2022-03-19T00:48:00Z,completed,AE,TH,Others,crude_oil,156572,98610611.32
2022-03-30T08:05:00Z,NA,undetected_arrival,RU,IR,Others,oil_or_chemical,6403,5283614.734
2022-01-28T01:16:00Z,NA,undetected_arrival,RU,RU,Others,coal,17556,2294885.208
2022-01-25T06:53:00Z,NA,undetected_arrival,RU,NA,NA,coal,31728,4081775.472
2022-02-16T06:57:00Z,NA,undetected_arrival,RU,RU,Others,coal,42584,6063876.432
2022-01-07T12:17:00Z,NA,undetected_arrival,RU,for_orders,For orders,oil_or_chemical,50922,26970277.158
2022-04-03T11:12:00Z,NA,undetected_arrival,RU,GE,Others,oil_or_chemical,7509,6149480.532
2022-04-10T11:50:00Z,NA,undetected_arrival,RU,NA,NA,lng,96703,72789701.942
2022-04-11T20:43:00Z,NA,undetected_arrival,RU,EE,EU,coal,93225,24525819.45
2022-04-16T07:09:00Z,NA,undetected_arrival,RU,RU,Others,lng,74497,55104238.948
2022-04-15T22:00:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96844,71761791.376
2022-04-19T17:39:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96765,70896135.195
2022-04-19T12:42:00Z,NA,undetected_arrival,RU,TR,Turkey,coal,28747,4865745.967
2022-04-26T09:03:00Z,NA,undetected_arrival,RU,BE,EU,oil_or_chemical,40389,33711001.962
2022-04-24T13:04:00Z,NA,undetected_arrival,RU,RO,EU,crude_oil,107510,48776960.33787648
2022-04-26T11:58:00Z,NA,undetected_arrival,RU,NA,NA,coal,15213,2748502.284
2022-03-03T23:36:00Z,NA,undetected_arrival,RU,RU,Others,oil_or_chemical,7930,5474824.42
2022-05-11T18:29:00Z,2022-05-19T19:40:00Z,completed,RU,RU,Others,oil_products,19800,14889402
2022-03-31T03:55:00Z,2022-04-07T07:32:00Z,completed,RU,CN,China,crude_oil,102946,53292154.066291295
2022-03-30T13:45:00Z,NA,undetected_arrival,RU,RU,Others,coal,77247,16024503.915
2022-05-12T15:54:00Z,NA,undetected_arrival,RU,IN,India,crude_oil,114674,60220645.652622595
2022-05-19T20:37:00Z,NA,undetected_arrival,RU,RU,Others,oil_or_chemical,10908,8263944.432
2022-05-22T04:46:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96844,63697785.184
2022-05-25T17:33:00Z,NA,undetected_arrival,RU,RU,Others,oil_products,6980,5379060.22
2022-05-25T03:12:00Z,2022-05-25T19:04:00Z,completed,RU,EE,EU,oil_or_chemical,38289,32844457.356
2022-05-26T14:51:00Z,NA,undetected_arrival,RU,RU,Others,coal,9120,1833521.28
2022-05-29T07:20:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96839,62594405.464
2022-05-31T07:38:00Z,NA,undetected_arrival,RU,RU,Others,oil_or_chemical,7930,6286023.77
2022-06-02T04:58:00Z,NA,undetected_arrival,RU,IT,EU,coal,60263,14806920.415
2022-06-02T06:39:00Z,NA,undetected_arrival,RU,RU,Others,crude_oil,105000,62269564.99826086
2022-06-02T20:54:00Z,NA,undetected_arrival,RU,NL,EU,coal,93000,22850565
2022-06-06T03:53:00Z,NA,ongoing,RU,BN,Others,coal,81608,17057948.984
2022-06-06T08:32:00Z,2022-07-13T04:46:00Z,completed,RU,IN,India,crude_oil,108943,67420199.2869696
2022-06-08T20:07:00Z,NA,undetected_arrival,RU,RU,Others,oil_products,6980,5721464.12
2022-06-08T13:50:00Z,NA,ongoing,RU,TR,Turkey,coal,73454,15390596.258
2022-06-08T16:08:00Z,2022-08-04T02:11:00Z,completed,RU,CN,China,crude_oil,115390,73876985.15751307
2022-06-10T04:07:00Z,NA,undetected_arrival,RU,CN,China,coal,81391,14052400.323
2022-06-13T08:52:00Z,NA,ongoing,RU,NA,NA,coal,76598,16003313.748
2022-06-14T16:19:00Z,NA,undetected_arrival,RU,CN,China,coal,91765,15731824.54
2022-06-14T15:44:00Z,NA,undetected_arrival,RU,KZ,Others,oil_or_chemical,18149,15362892.563
2022-06-23T10:46:00Z,NA,undetected_arrival,RU,NA,NA,coal,73326,15217858.062
2022-06-24T07:41:00Z,NA,undetected_arrival,RU,RU,Others,coal,23032,4787431.52
2022-06-24T19:01:00Z,2022-07-11T18:54:00Z,completed,RU,TR,Turkey,oil_or_chemical,38289,35262063.105
2022-06-24T22:47:00Z,NA,undetected_arrival,RU,ID,Others,coal,28287,5879735.82
2022-06-30T18:55:00Z,NA,ongoing,RU,DE,EU,coal,63500,16169068.5
2022-07-02T15:16:00Z,2022-08-01T07:10:00Z,completed,RU,IN,India,crude_oil,115567,69350887.72995348
2022-07-01T22:33:00Z,2022-07-01T23:19:00Z,completed,RU,RU,Others,crude_oil,115567,69305556.85558406
2022-07-07T13:40:00Z,NA,undetected_arrival,RU,RU,Others,oil_products,6980,5897695.16
2022-07-08T11:26:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96765,77013328.2
2022-07-09T00:31:00Z,2022-07-09T01:34:00Z,completed,RU,RU,Others,oil_products,40039,33556445.666
2022-07-14T21:55:00Z,NA,undetected_arrival,RU,RU,Others,coal,177987,38530269.786
2022-07-18T18:38:00Z,2022-08-03T04:13:00Z,completed,KZ,EG,Others,crude_oil,114696,69138279.69668446
2022-07-15T09:30:00Z,NA,undetected_arrival,RU,NA,NA,lng,74497,64541593.405
2022-07-15T20:13:00Z,NA,undetected_arrival,RU,CN,China,coal,5020,971440.28
2022-07-20T01:54:00Z,NA,ongoing,RU,NA,NA,coal,174054,38006257.386
2022-07-23T04:45:00Z,NA,ongoing,RU,NA,NA,coal,52808,11531313.304
2022-07-22T18:50:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96796,86393624.268
2022-07-26T06:48:00Z,NA,undetected_arrival,RU,CN,China,coal,42584,8297492.4
2022-07-26T16:44:00Z,2022-09-22T09:49:00Z,completed,RU,AE,Others,oil_products,73495,58454615.725
2022-07-27T04:19:00Z,NA,undetected_arrival,RU,RU,Others,crude_oil,115896,63977358.8070435
2022-07-26T09:51:00Z,NA,undetected_arrival,RU,CI,Others,coal,52425,11478453.75
2022-07-29T04:25:00Z,NA,undetected_arrival,RU,RU,Others,oil_or_chemical,38289,30166639.563
2022-07-29T11:41:00Z,NA,undetected_arrival,RU,RU,Others,oil_products,6980,5499311.66
2022-07-30T06:54:00Z,NA,undetected_arrival,RU,CN,China,coal,105990,20796085.92
2022-07-31T01:29:00Z,2022-08-06T09:47:00Z,completed,RU,EG,Others,oil_or_chemical,35647,27944396.24
2022-08-05T03:22:00Z,2022-09-10T05:54:00Z,completed,RU,CN,China,crude_oil,112600,60279411.801
2022-08-05T09:41:00Z,NA,undetected_arrival,RU,RU,Others,coal,79607,17504385.195
2022-08-06T08:43:00Z,NA,undetected_arrival,RU,RU,Others,coal,37390,8188522.17
2022-08-07T12:17:00Z,NA,undetected_arrival,RU,EG,Others,coal,92475,20163618.9
2022-08-10T08:53:00Z,NA,undetected_arrival,RU,BG,EU,crude_oil,107510,54837669.84298276
2022-08-13T15:13:00Z,NA,undetected_arrival,RU,NA,NA,coal,42584,9168420.368
2022-08-19T07:52:00Z,NA,undetected_arrival,RU,GR,EU,crude_oil,109986,54771929.70212005
2022-08-19T08:12:00Z,2022-10-04T20:58:00Z,completed,IN,SG,Others,oil_products,73338,48144270.198
2022-08-20T04:49:00Z,NA,undetected_arrival,RU,CN,China,coal,48655,9437318.42
2022-08-21T05:47:00Z,2022-10-03T00:55:00Z,completed,RU,AE,Others,oil_or_chemical,35647,25840189.477
2022-08-21T05:12:00Z,NA,undetected_arrival,RU,KZ,Others,coal,12560,2738243.28
2022-08-20T21:41:00Z,2022-08-26T08:58:00Z,completed,RU,NA,NA,oil_or_chemical,52622,42868143.946
2022-08-22T10:59:00Z,2022-08-28T05:18:00Z,completed,RU,TR,Turkey,oil_or_chemical,40002,30957107.778
2022-08-24T12:48:00Z,NA,undetected_arrival,RU,TR,Turkey,coal,93000,19603284
2022-08-25T00:25:00Z,NA,undetected_arrival,RU,RU,Others,coal,9120,1999040.16
2022-08-28T11:33:00Z,2022-09-08T10:41:00Z,completed,RU,CN,China,crude_oil,115630,64427415.82627392
2022-08-31T19:37:00Z,NA,undetected_arrival,RU,RU,Others,coal,88266,19452767.208
2022-08-18T23:34:00Z,NA,undetected_arrival,RU,RU,Others,coal,6059,1312100.686
2022-01-12T17:40:00Z,NA,ongoing,RU,NA,NA,crude_oil,NA,NA
2022-01-10T17:21:00Z,NA,ongoing,RU,NA,NA,crude_oil,NA,NA
2022-01-22T14:49:00Z,NA,ongoing,RU,NA,NA,crude_oil,NA,NA
2022-01-29T03:02:00Z,NA,ongoing,RU,NA,NA,crude_oil,NA,NA
2022-02-24T16:12:00Z,NA,ongoing,RU,NA,NA,oil_products,NA,NA
2022-02-24T04:40:00Z,NA,ongoing,RU,NA,NA,oil_or_chemical,NA,NA
2022-01-25T14:09:00Z,NA,ongoing,RU,NA,NA,oil_products,NA,NA
2022-06-02T21:01:00Z,NA,undetected_arrival,RU,KR,South Korea,coal,170578,35371395.236
2022-02-06T18:31:00Z,NA,ongoing,IN,NA,NA,oil_or_chemical,NA,NA
2022-01-15T01:27:00Z,NA,ongoing,IN,NA,NA,oil_or_chemical,NA,NA
2022-01-07T00:45:00Z,NA,undetected_arrival,EG,EG,Others,oil_or_chemical,35110,18595625.29
2022-09-06T06:59:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96765,118581153.075
2022-09-06T18:21:00Z,NA,undetected_arrival,RU,RU,Others,oil_products,5373,3710690.514
2022-09-06T12:52:00Z,2022-09-18T16:53:00Z,completed,KZ,FR,EU,crude_oil,159031,79587356.42875221
2022-09-07T01:19:00Z,NA,undetected_arrival,RU,for_orders,For orders,oil_products,6980,4799678.34
2022-09-06T14:43:00Z,NA,undetected_arrival,RU,RU,Others,coal,5577,1262794.533
2022-09-07T23:54:00Z,NA,undetected_arrival,RU,RU,Others,oil_or_chemical,21870,15038533.71
2022-09-09T19:13:00Z,NA,undetected_arrival,RU,CN,China,coal,13226,2719873.996
2022-09-13T15:11:00Z,2022-09-20T08:07:00Z,completed,RU,CN,China,crude_oil,97139,47791313.81221399
2022-09-15T13:09:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96796,119986772.864
2022-09-23T00:43:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96703,112850080.128
2022-09-27T00:05:00Z,NA,ongoing,RU,RU,Others,oil_or_chemical,6526,4151880.356
2022-09-27T21:06:00Z,2022-11-24T05:00:00Z,completed,RU,CN,China,crude_oil,117055,55663182.610761024
2022-10-03T12:09:00Z,2023-01-06T19:51:00Z,completed,RU,CN,China,oil_products,6938,4339025.2
2022-10-03T16:23:00Z,NA,undetected_arrival,RU,for_orders,For orders,oil_products,6980,4365292
2022-10-06T09:19:00Z,2022-11-18T05:31:00Z,completed,RU,EG,Others,crude_oil,114264,60894525.52094398
2022-10-19T21:27:00Z,NA,undetected_arrival,RU,for_orders,For orders,oil_products,6980,4452199.98
2022-10-23T10:42:00Z,NA,undetected_arrival,RU,BE,EU,lng,10445,15414762.335
2022-10-28T09:08:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96840,81112796.64
2022-10-26T14:29:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96839,82989279.898
2022-10-29T19:53:00Z,NA,undetected_arrival,RU,RU,Others,coal,6320,1303177.68
2022-10-29T23:51:00Z,NA,undetected_arrival,RU,TR,Turkey,crude_oil,115514,59637019.590109065
2022-10-12T17:12:00Z,2022-10-21T00:26:00Z,completed,TR,IT,EU,crude_oil,110802,59980114.254
2022-10-29T08:26:00Z,2022-12-26T02:34:00Z,completed,TR,MY,Others,crude_oil,159021,93894108.471
2022-10-31T10:13:00Z,2022-11-24T08:42:00Z,completed,TR,TR,Turkey,crude_oil,163288,96803168.056
2022-10-14T18:10:00Z,NA,ongoing,TR,TR,Turkey,coal,58736,12655317.296
2022-10-20T00:31:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,29330,6203060.36
2022-10-26T17:04:00Z,NA,ongoing,TR,TR,Turkey,coal,6479,1345578.157
2022-10-12T18:10:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-10-17T23:22:00Z,NA,ongoing,TR,GI,Others,coal,60238,12872197.982
2022-10-22T02:31:00Z,NA,ongoing,TR,NA,NA,oil_products,5519,3527286.723
2022-11-03T16:38:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-11-04T08:37:00Z,2022-12-09T17:10:00Z,completed,CN,NL,EU,crude_oil,109999,61626499.754
2022-11-04T13:00:00Z,2022-12-14T01:11:00Z,completed,TR,CN,China,crude_oil,152013,92121702.156
2022-11-05T23:18:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96839,75660601.217
2022-11-07T06:37:00Z,2022-11-19T15:59:00Z,completed,TR,ES,EU,crude_oil,112922,63419592.406
2022-11-05T11:51:00Z,2022-11-13T01:08:00Z,completed,TR,IT,EU,crude_oil,156331,87717011.438
2022-07-15T17:28:00Z,2022-07-22T19:44:00Z,completed,TR,TR,Turkey,crude_oil,108386,69774462.974
2022-08-19T07:00:00Z,2022-10-22T21:05:00Z,completed,TR,IQ,Others,crude_oil,156458,100721245.622
2022-09-22T08:50:00Z,NA,undetected_arrival,TR,for_orders,For orders,crude_oil,107157,63807171.435
2022-07-03T07:31:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,6064,1248062.16
2022-08-01T13:36:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,6064,1293584.608
2022-09-26T13:04:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,6064,1353709.168
2022-07-02T21:02:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-07-16T15:03:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-07-15T09:02:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-07-24T20:45:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-08-15T21:18:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-09-08T21:15:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-09-21T22:59:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-09-20T17:17:00Z,NA,undetected_arrival,TR,EG,Others,lng,83809,100820215.584
2022-07-21T18:24:00Z,NA,ongoing,TR,DO,Others,oil_or_chemical,9543,7687182.333
2022-08-08T04:27:00Z,NA,ongoing,TR,CY,EU,oil_products,3797,3226075.486
2022-07-04T12:09:00Z,NA,undetected_arrival,TR,BG,EU,coal,8062,2101328.052
2022-09-24T08:33:00Z,NA,ongoing,TR,TR,Turkey,coal,6565,1463968.74
2022-06-29T08:02:00Z,2022-07-27T17:10:00Z,completed,TR,GR,EU,crude_oil,152146,95483025.95
2022-06-27T20:15:00Z,2022-07-01T07:15:00Z,completed,TR,GR,EU,crude_oil,158237,99305585.275
2022-06-27T18:28:00Z,2022-07-02T14:17:00Z,completed,TR,IT,EU,crude_oil,105572,66254347.9
2022-06-16T19:29:00Z,2022-06-23T08:43:00Z,completed,TR,GR,EU,crude_oil,109390,68650429.25
2022-05-23T20:58:00Z,2022-05-29T18:51:00Z,completed,TR,IT,EU,crude_oil,105042,65921733.15
2022-04-25T02:24:00Z,2022-04-30T03:02:00Z,completed,TR,HR,EU,crude_oil,114531,71876792.325
2022-04-11T02:30:00Z,2022-04-14T06:17:00Z,completed,TR,GR,EU,crude_oil,108958,68379316.85
2022-03-24T23:27:00Z,NA,undetected_arrival,TR,NA,NA,crude_oil,NA,NA
2022-03-18T22:04:00Z,2022-04-13T04:58:00Z,completed,TR,CN,China,crude_oil,157351,101296122.409
2022-02-25T00:58:00Z,2022-03-01T12:16:00Z,completed,TR,IT,EU,crude_oil,114700,65494617.6
2022-01-29T14:29:00Z,2022-02-05T07:47:00Z,completed,TR,IT,EU,crude_oil,109266,55573233.93
2022-06-12T18:11:00Z,NA,ongoing,TR,ES,EU,coal,17060,4112415.36
2022-05-03T04:26:00Z,NA,undetected_arrival,TR,IT,EU,coal,20731,5146263.44
2022-03-26T16:15:00Z,NA,undetected_arrival,TR,GR,EU,coal,10611,3112153.245
2022-03-25T06:55:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,20731,3938620.497
2022-02-23T09:19:00Z,NA,undetected_arrival,TR,TN,Others,coal,12118,1745125.298
2022-01-05T12:19:00Z,NA,ongoing,TR,KR,South Korea,coal,58798,6972972.416
2022-06-29T16:48:00Z,NA,undetected_arrival,TR,NA,NA,coal,58419,12223357.884
2022-06-27T03:55:00Z,NA,undetected_arrival,TR,EG,Others,coal,16900,3529176.3
2022-05-27T14:28:00Z,NA,ongoing,TR,DE,EU,coal,60279,14564129.748
2022-05-24T11:01:00Z,NA,undetected_arrival,TR,EG,Others,coal,56721,11336145.618
2022-05-07T23:13:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,6064,1084528.208
2022-04-27T06:04:00Z,NA,undetected_arrival,TR,SG,Others,coal,56451,10230445.377
2022-04-22T17:42:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,58096,9828506.992
2022-04-12T18:15:00Z,NA,undetected_arrival,TR,CN,China,coal,31639,5664361.809
2022-04-08T11:38:00Z,NA,ongoing,TR,TR,Turkey,coal,5827,1026833.94
2022-04-04T15:57:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,6064,1115339.392
2022-03-25T23:53:00Z,NA,ongoing,TR,NL,EU,coal,21177,6136798.122
2022-03-20T07:11:00Z,NA,undetected_arrival,TR,MT,EU,coal,8000,2172368
2022-02-24T18:37:00Z,NA,ongoing,TR,NA,NA,coal,55474,8004398.934
2022-02-21T03:35:00Z,NA,ongoing,TR,CI,Others,coal,63523,9113644.81
2022-02-16T14:51:00Z,NA,undetected_arrival,TR,SG,Others,coal,39000,5553522
2022-02-13T07:41:00Z,NA,undetected_arrival,TR,NA,NA,coal,8165,1153485.88
2022-01-22T18:08:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,8144,1012633.104
2022-01-21T17:58:00Z,NA,undetected_arrival,TR,NA,NA,coal,6277,791385.329
2022-01-07T17:27:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,7140,824634.3
2022-06-24T14:46:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-06-23T18:45:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-06-18T12:22:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-06-13T15:56:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-05-29T05:19:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-05-24T06:26:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-05-12T15:16:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-05-06T15:36:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-04-26T06:12:00Z,NA,undetected_arrival,TR,AE,Others,crude_oil,109647,70586243.073
2022-04-22T11:04:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-04-14T14:00:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-03-07T14:41:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-03-02T11:39:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-02-27T00:37:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-02-01T13:48:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-01-26T12:46:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-01-20T02:39:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-01-14T03:35:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-06-21T17:50:00Z,NA,ongoing,TR,SG,Others,coal,38603,7996881.671
2022-05-05T00:09:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,34372,6079410.012
2022-05-01T03:19:00Z,NA,undetected_arrival,TR,NA,NA,coal,57000,10440690
2022-04-13T19:30:00Z,NA,undetected_arrival,TR,EG,Others,coal,63434,11680356.156
2022-04-09T14:47:00Z,NA,ongoing,TR,PE,Others,coal,40261,7563270.416
2022-03-31T14:45:00Z,NA,ongoing,TR,NA,NA,oil_or_chemical,NA,NA
2022-03-24T11:02:00Z,NA,ongoing,TR,FR,EU,coal,18951,5424022.563
2022-03-14T01:05:00Z,NA,undetected_arrival,TR,RU,Others,coal,33562,6187121.138
2022-03-13T03:01:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-03-01T17:35:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-06-19T08:56:00Z,NA,undetected_arrival,TR,NA,NA,coal,22150,4595017.5
2022-06-03T00:25:00Z,NA,undetected_arrival,TR,SI,EU,coal,6916,1697850.336
2022-05-25T12:55:00Z,NA,undetected_arrival,TR,ES,EU,coal,7300,1767081.8
2022-05-17T21:00:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,6064,1147254.224
2022-05-17T11:48:00Z,NA,undetected_arrival,TR,EG,Others,coal,5319,1033205.112
2022-05-06T19:28:00Z,NA,undetected_arrival,TR,BG,EU,coal,12000,2986512
2022-04-30T19:04:00Z,NA,undetected_arrival,TR,IL,Others,coal,10100,1845057.9
2022-04-26T23:26:00Z,NA,undetected_arrival,TR,IT,EU,coal,8117,2045167.437
2022-04-15T13:00:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-04-05T13:57:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,7300,1328643.8
2022-03-28T19:15:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-03-14T10:46:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-03-13T23:56:00Z,NA,ongoing,TR,TR,Turkey,coal,5085,878382.9
2022-02-08T17:08:00Z,NA,undetected_arrival,TR,NA,NA,oil_or_chemical,NA,NA
2022-01-31T14:26:00Z,NA,undetected_arrival,TR,RU,Others,coal,12259,1628632.668
2022-01-24T18:37:00Z,NA,ongoing,TR,RO,EU,coal,13770,1884162.87
2022-01-24T18:08:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,10100,1270509.3
2022-01-18T18:58:00Z,NA,undetected_arrival,TR,TR,Turkey,coal,8149,990054.606
2022-08-02T20:23:00Z,NA,ongoing,AE,AE,Others,oil_or_chemical,13683,10652160.768
2022-11-14T15:36:00Z,2022-11-28T14:03:00Z,completed,TR,EG,Others,crude_oil,112038,67131489.03
2022-11-11T07:01:00Z,2022-12-09T18:16:00Z,completed,TR,TR,Turkey,crude_oil,159233,95221015.534
2022-11-06T12:04:00Z,2022-11-24T21:40:00Z,completed,RU,RU,Others,crude_oil,113563,62872735.57050066
2022-11-05T14:45:00Z,NA,undetected_arrival,RU,TR,Turkey,coal,88266,17701040.172
2022-10-31T23:14:00Z,NA,undetected_arrival,RU,RU,Others,oil_or_chemical,7930,5178369.3
2022-05-19T17:23:00Z,2022-06-11T10:43:00Z,completed,AE,NL,EU,crude_oil,159055,99818941.625
2022-08-16T20:28:00Z,2022-10-01T04:35:00Z,completed,AE,NL,EU,crude_oil,111932,70245724.9
2022-06-21T21:15:00Z,2022-08-07T11:44:00Z,completed,EG,AR,Others,crude_oil,49000,31544191
2022-04-19T03:18:00Z,NA,undetected_arrival,MY,TW,Others,oil_or_chemical,49990,38757546.94
2022-10-07T11:09:00Z,2022-10-20T01:13:00Z,completed,MY,CN,China,crude_oil,109819,63517442.677
2022-11-20T04:38:00Z,2022-12-22T10:50:00Z,completed,IN,VI,Others,oil_products,74577,49185246.771
2022-11-20T05:00:00Z,NA,ongoing,RU,RU,Others,oil_or_chemical,6526,4304047.098
2022-11-18T12:05:00Z,2022-12-26T05:51:00Z,completed,RU,RU,Others,oil_or_chemical,7447,4920039.278
2022-11-20T20:32:00Z,NA,undetected_arrival,IN,IN,India,oil_products,156668,103326149.364
2022-11-22T11:05:00Z,2022-11-22T15:38:00Z,completed,TR,TR,Turkey,crude_oil,115514,69132703.206
2022-11-21T10:49:00Z,NA,ongoing,RU,RU,Others,oil_products,5212,3433639.54
2022-11-25T03:43:00Z,2022-12-26T23:25:00Z,completed,IN,BS,Others,oil_products,72670,47513680.76
2022-11-25T23:50:00Z,2022-12-01T10:33:00Z,completed,RU,RU,Others,crude_oil,113563,46824779.168126576
2022-11-25T16:20:00Z,2023-02-02T00:42:00Z,completed,RU,CN,China,coal,92039,15625368.991
2022-12-02T16:53:00Z,2022-12-29T18:35:00Z,completed,IN,EG,Others,oil_products,74993,47800913.165
2022-12-01T09:48:00Z,2023-01-12T07:27:00Z,completed,IN,IN,India,oil_products,88312,56481882.464
2022-12-02T05:59:00Z,2023-02-12T19:14:00Z,completed,RU,BE,EU,lng,96840,111352151.88
2022-12-01T13:47:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96703,71798012.677
2022-11-30T19:47:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96839,71590554.886
2022-12-03T06:14:00Z,NA,undetected_arrival,RU,NA,NA,coal,16558,3199485.782
2022-12-06T20:48:00Z,2022-12-29T16:03:00Z,completed,IN,GB,United Kingdom,oil_products,74999,52461125.509
2022-12-07T14:12:00Z,NA,undetected_arrival,RU,RU,Others,crude_oil,46564,16355664.27799651
2022-04-02T16:22:00Z,2022-04-05T10:35:00Z,completed,MY,SG,Others,crude_oil,149991,96558056.169
2022-06-15T17:00:00Z,2022-07-31T01:10:00Z,completed,AE,US,United States,crude_oil,114139,73478008.501
2022-08-16T03:54:00Z,2022-10-01T00:44:00Z,completed,MY,PA,Others,crude_oil,74613,48032790.267
2022-09-05T23:13:00Z,2022-09-27T04:50:00Z,completed,MY,CN,China,crude_oil,107092,68514570.116
2022-12-11T09:16:00Z,2023-01-06T08:53:00Z,completed,IN,EG,Others,oil_products,74999,45184272.535
2022-12-09T17:16:00Z,2023-01-10T04:02:00Z,completed,IN,US,United States,oil_products,73741,42993510.194
2022-12-09T17:54:00Z,NA,undetected_arrival,RU,for_orders,For orders,lng,96796,73954563.9
